                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    143,                0.66147,                0.90634,                 1.2411,                 0.7893,                0.78503,                0.84735,                0.78542,                0.40868,                0.81961,                 1.0414,             0.00066425,             0.00066425,             0.00066425
                    144,                0.65552,                0.89725,                 1.2114,                0.75789,                0.89899,                0.86224,                0.80135,                0.41397,                0.71461,                 1.0298,             0.00066013,             0.00066013,             0.00066013
                    145,                 0.6912,                0.89526,                 1.2715,                0.61492,                  0.775,                0.76325,                0.69326,                 0.4779,                0.94533,                 1.0704,               0.000656,               0.000656,               0.000656
                    146,                 0.7233,                 0.9339,                 1.2733,                0.62071,                0.84154,                0.81426,                0.76644,                0.38306,                0.91059,                 1.0291,             0.00065188,             0.00065188,             0.00065188
                    147,                0.70241,                0.92878,                 1.2486,                 0.7055,                0.86901,                0.84944,                0.78285,                0.41354,                0.99346,                 1.0329,             0.00064775,             0.00064775,             0.00064775
                    148,                0.64208,                0.95783,                 1.2062,                0.58712,                0.77439,                0.72866,                0.66935,                0.42489,                 1.7007,                 1.0423,             0.00064362,             0.00064362,             0.00064362
                    149,                0.67473,                0.91395,                 1.2516,                0.64117,                0.82017,                0.82353,                0.74648,                0.43039,                0.88482,                 1.0363,              0.0006395,              0.0006395,              0.0006395
                    150,                0.69064,                0.88708,                 1.2747,                0.69027,                0.76764,                0.84155,                0.76391,                0.43439,                0.85709,                 1.0694,             0.00063538,             0.00063538,             0.00063538
                    151,                0.63636,                0.85844,                 1.2194,                0.68317,                0.87974,                0.81787,                0.72802,                0.46381,                0.89801,                 1.0932,             0.00063125,             0.00063125,             0.00063125
                    152,                0.69406,                0.89403,                 1.2531,                0.59612,                  0.825,                0.77804,                0.71561,                0.43295,                 1.0549,                 1.0417,             0.00062713,             0.00062713,             0.00062713
                    153,                0.68712,                0.94753,                 1.2298,                0.60288,                 0.8801,                0.81341,                0.76046,                0.40199,                0.92953,                 1.0212,               0.000623,               0.000623,               0.000623
                    154,                0.65779,                0.84982,                 1.2122,                0.74354,                 0.8529,                0.87643,                0.81819,                0.37212,                0.71436,                0.99561,             0.00061887,             0.00061887,             0.00061887
                    155,                0.69795,                0.84884,                 1.2281,                0.73327,                   0.75,                0.85111,                0.78345,                 0.4001,                0.68475,                 1.0284,             0.00061475,             0.00061475,             0.00061475
                    156,                0.67896,                0.87982,                 1.2611,                0.76745,                0.84043,                0.83245,                0.76247,                0.41351,                0.79759,                  1.026,             0.00061062,             0.00061062,             0.00061062
                    157,                0.66234,                0.91122,                 1.2274,                0.63496,                0.68927,                0.75766,                 0.6794,                0.43968,                0.83873,                 1.0439,              0.0006065,              0.0006065,              0.0006065
                    158,                 0.6926,                 0.8927,                 1.2573,                0.63142,                0.77792,                0.76188,                0.70414,                0.42431,                 1.0021,                 1.0457,             0.00060238,             0.00060238,             0.00060238
                    159,                0.64149,                0.80607,                 1.2331,                0.66296,                0.75198,                0.78928,                0.73221,                0.39519,                 1.0854,                 1.0147,             0.00059825,             0.00059825,             0.00059825
                    160,                0.66339,                0.95042,                   1.24,                0.68747,                0.79936,                0.80319,                0.74581,                0.36989,                 1.3261,                 1.0156,             0.00059413,             0.00059413,             0.00059413
                    161,                0.66033,                0.85877,                 1.2254,                0.77777,                  0.775,                 0.8414,                  0.781,                0.39933,                 0.7777,                 1.0412,                0.00059,                0.00059,                0.00059
                    162,                0.61868,                0.88788,                 1.2165,                0.76764,                 0.7754,                0.83261,                0.75818,                0.42714,                0.83159,                 1.0371,             0.00058588,             0.00058588,             0.00058588
                    163,                0.66912,                0.85269,                 1.2645,                0.69484,                0.81411,                0.82349,                0.76287,                 0.3903,                0.77674,                 1.0242,             0.00058175,             0.00058175,             0.00058175
                    164,                0.74637,                0.92557,                 1.3083,                0.65681,                0.67054,                0.82477,                0.74372,                0.47258,                 1.1764,                 1.0821,             0.00057763,             0.00057763,             0.00057763
                    165,                0.64174,                0.87078,                 1.2107,                0.56316,                0.85816,                0.80423,                0.73968,                0.40055,                 1.1726,                 1.0244,              0.0005735,              0.0005735,              0.0005735
                    166,                0.65008,                0.83558,                 1.2417,                 0.6076,                0.93084,                0.84653,                0.77797,                0.43704,                0.93854,                 1.0338,             0.00056938,             0.00056938,             0.00056938
                    167,                0.69465,                0.92067,                 1.2375,                0.62309,                0.85265,                0.83827,                0.76508,                0.40275,                0.93646,                 1.0178,             0.00056525,             0.00056525,             0.00056525
                    168,                0.65786,                0.83181,                 1.1942,                0.77684,                    0.9,                0.90609,                0.83919,                0.35853,                0.63039,                 0.9797,             0.00056112,             0.00056112,             0.00056112
                    169,                0.66342,                0.88626,                 1.2399,                 0.7372,                0.82403,                0.87695,                 0.8227,                0.34059,                0.82062,                0.97849,               0.000557,               0.000557,               0.000557
                    170,                0.68857,                0.85759,                 1.2732,                0.80861,                0.74844,                0.87091,                0.77775,                0.49278,                0.79181,                 1.0724,             0.00055287,             0.00055287,             0.00055287
                    171,                0.64022,                 0.8921,                 1.2136,                0.78406,                0.88992,                0.88643,                0.83647,                0.34854,                0.74835,                0.98126,             0.00054875,             0.00054875,             0.00054875
                    172,                0.61089,                0.73032,                 1.1842,                0.81879,                0.77754,                0.86549,                0.81044,                0.36096,                0.70549,                0.98067,             0.00054463,             0.00054463,             0.00054463
                    173,                 0.5961,                0.81927,                 1.1957,                0.79178,                0.80171,                0.88378,                0.80929,                0.37714,                0.69324,                0.98591,              0.0005405,              0.0005405,              0.0005405
                    174,                0.68063,                0.86744,                 1.2329,                0.72791,                0.76279,                0.84746,                0.79077,                0.40167,                 0.8663,                 1.0058,             0.00053638,             0.00053638,             0.00053638
                    175,                0.66652,                 0.8591,                   1.24,                0.79034,                0.85249,                0.87312,                0.79902,                0.40334,                0.71302,                 1.0077,             0.00053225,             0.00053225,             0.00053225
                    176,                0.61675,                0.82557,                 1.1788,                0.79146,                0.86778,                0.86387,                0.80483,                0.38047,                0.75958,                 1.0014,             0.00052812,             0.00052812,             0.00052812
                    177,                0.60738,                0.83484,                 1.2104,                0.85919,                0.77941,                0.90389,                0.84168,                0.39821,                0.62345,                 1.0125,               0.000524,               0.000524,               0.000524
                    178,                0.65027,                0.77108,                 1.2292,                0.68061,                0.83307,                0.86996,                0.80837,                0.37777,                0.82906,                 1.0028,             0.00051988,             0.00051988,             0.00051988
                    179,                 0.6281,                0.82905,                 1.2121,                0.67617,                0.87274,                0.85431,                0.80458,                 0.3883,                  1.017,                 1.0093,             0.00051575,             0.00051575,             0.00051575
                    180,                0.64817,                0.82154,                 1.2263,                0.76009,                   0.85,                0.84866,                0.78101,                0.40466,                0.80286,                 1.0064,             0.00051163,             0.00051163,             0.00051163
                    181,                0.62717,                0.82035,                 1.2323,                0.75651,                0.80655,                0.87203,                0.82137,                0.36063,                0.65281,                 0.9948,              0.0005075,              0.0005075,              0.0005075
                    182,                0.60756,                0.80638,                 1.2129,                0.80129,                 0.8288,                0.88713,                0.82766,                0.38682,                0.66143,                 1.0043,             0.00050337,             0.00050337,             0.00050337
                    183,                0.62615,                0.81307,                 1.2047,                0.82073,                0.85454,                0.87347,                0.81043,                0.35575,                0.69589,                0.98763,             0.00049925,             0.00049925,             0.00049925
                    184,                0.61818,                0.80052,                  1.213,                0.76741,                0.85515,                0.86038,                0.79383,                0.37446,                0.65791,                 1.0006,             0.00049513,             0.00049513,             0.00049513
                    185,                0.62565,                0.81467,                 1.2084,                0.76744,                0.86628,                 0.8347,                0.76421,                0.37614,                0.81963,                 1.0016,               0.000491,               0.000491,               0.000491
                    186,                0.65473,                0.84206,                 1.2457,                0.76889,                0.94482,                0.91148,                0.84627,                0.35017,                 0.6585,                0.97998,             0.00048687,             0.00048687,             0.00048687
                    187,                0.58961,                0.74121,                 1.1868,                0.90434,                0.87874,                0.91131,                0.83974,                0.35489,                0.53756,                0.98099,             0.00048275,             0.00048275,             0.00048275
                    188,                0.67627,                0.80202,                  1.247,                0.82149,                0.77597,                0.88432,                0.81646,                0.41175,                0.74624,                 1.0033,             0.00047863,             0.00047863,             0.00047863
                    189,                0.64785,                0.77372,                 1.2235,                0.77399,                0.78432,                0.83378,                0.78414,                0.36633,                0.82018,                0.98059,              0.0004745,              0.0004745,              0.0004745
                    190,                0.62662,                0.79577,                 1.2101,                0.71628,                   0.85,                0.85395,                0.79647,                  0.386,                0.85224,                0.98758,             0.00047038,             0.00047038,             0.00047038
                    191,                0.59864,                0.73919,                 1.1581,                0.75765,                0.79809,                0.87279,                0.83628,                 0.3313,                0.82557,                0.96564,             0.00046625,             0.00046625,             0.00046625
                    192,                0.66385,                0.81044,                 1.2069,                0.72268,                0.89532,                0.86409,                0.81572,                 0.3548,                0.85113,                0.96955,             0.00046212,             0.00046212,             0.00046212
                    193,                0.60428,                0.78213,                 1.1954,                0.69953,                0.91239,                0.84515,                0.79448,                0.33029,                0.89166,                0.95851,               0.000458,               0.000458,               0.000458
                    194,                0.55013,                0.70649,                 1.1366,                0.73891,                0.91063,                0.88235,                0.84424,                 0.3127,                0.57341,                0.96461,             0.00045388,             0.00045388,             0.00045388
                    195,                 0.5991,                0.75379,                 1.1926,                0.75443,                0.83263,                0.88324,                0.80798,                0.38829,                0.65556,                 1.0033,             0.00044975,             0.00044975,             0.00044975
                    196,                0.60434,                0.72981,                  1.196,                0.78739,                  0.825,                0.88501,                0.82994,                0.35408,                0.65308,                0.98378,             0.00044563,             0.00044563,             0.00044563
                    197,                 0.5936,                 0.7875,                 1.1976,                0.78984,                0.80399,                0.85306,                0.79969,                0.34132,                0.79459,                0.98182,              0.0004415,              0.0004415,              0.0004415
                    198,                0.58955,                0.71346,                 1.1593,                0.79252,                 0.8394,                0.85469,                0.80564,                0.34852,                 0.6842,                0.98503,             0.00043738,             0.00043738,             0.00043738
                    199,                0.62677,                0.76918,                 1.2336,                0.77556,                0.91793,                0.86532,                0.81023,                0.36081,                 0.6422,                0.98644,             0.00043325,             0.00043325,             0.00043325
                    200,                0.63843,                0.79232,                 1.2351,                0.81848,                0.88223,                0.90255,                 0.8472,                0.35155,                 0.6569,                0.96301,             0.00042912,             0.00042912,             0.00042912
                    201,                0.60049,                0.77336,                 1.2016,                 0.9198,                0.76234,                0.87498,                0.82162,                0.33081,                0.61919,                0.96309,               0.000425,               0.000425,               0.000425
                    202,                0.56168,                0.74622,                 1.1722,                 0.6011,                0.76095,                0.78786,                0.73433,                0.34483,                 1.4343,                0.98634,             0.00042087,             0.00042087,             0.00042087
                    203,                 0.5971,                0.78702,                 1.1872,                0.74992,                0.83034,                0.88471,                0.83552,                  0.332,                 0.6853,                0.96737,             0.00041675,             0.00041675,             0.00041675
                    204,                0.57845,                 0.7226,                 1.1521,                0.62176,                0.86246,                0.82614,                0.76366,                0.38511,                 1.3119,                0.98071,             0.00041263,             0.00041263,             0.00041263
                    205,                0.61253,                0.75709,                 1.2135,                0.79462,                0.89289,                0.86216,                0.82189,                0.32674,                0.74578,                0.95538,              0.0004085,              0.0004085,              0.0004085
                    206,                0.61613,                0.76139,                 1.1928,                0.79775,                 0.8204,                0.89792,                0.84015,                0.36163,                0.63473,                0.96624,             0.00040438,             0.00040438,             0.00040438
                    207,                0.59146,                0.75628,                 1.1853,                0.57063,                0.87572,                 0.8231,                0.77996,                0.34567,                0.87351,                0.97253,             0.00040025,             0.00040025,             0.00040025
                    208,                0.59245,                0.72861,                 1.1892,                0.64596,                0.88665,                0.80318,                0.76315,                 0.3449,                 1.1591,                0.98556,             0.00039613,             0.00039613,             0.00039613
                    209,                0.57545,                0.72387,                 1.1612,                0.66968,                0.88289,                0.85238,                0.79562,                0.33533,                 1.1084,                0.98751,               0.000392,               0.000392,               0.000392
                    210,                0.61552,                0.74229,                 1.1712,                0.85237,                0.80052,                0.90724,                0.86668,                0.34483,                0.58927,                0.98519,             0.00038788,             0.00038788,             0.00038788
                    211,                0.56951,                0.75883,                 1.1493,                 0.7438,                 0.8442,                0.90854,                0.86958,                0.31564,                0.66415,                0.96537,             0.00038375,             0.00038375,             0.00038375
                    212,                0.59165,                0.79557,                 1.1724,                0.70902,                  0.825,                0.81968,                0.76661,                0.37901,                0.92385,                0.98904,             0.00037962,             0.00037962,             0.00037962
                    213,                 0.5912,                0.74936,                 1.1784,                0.80009,                0.91801,                0.89997,                0.86743,                  0.319,                0.55657,                0.95483,              0.0003755,              0.0003755,              0.0003755
                    214,                0.58314,                0.75836,                 1.1614,                0.83418,                0.82168,                0.88264,                0.83912,                0.32391,                0.70237,                0.95561,             0.00037138,             0.00037138,             0.00037138
                    215,                0.54726,                0.71894,                 1.1217,                0.84339,                  0.898,                0.89441,                0.84308,                0.31694,                0.60639,                0.95552,             0.00036725,             0.00036725,             0.00036725
                    216,                0.61207,                0.75026,                 1.2015,                0.81359,                0.75232,                0.85174,                0.79818,                0.37308,                0.68364,                0.99729,             0.00036313,             0.00036313,             0.00036313
                    217,                0.60118,                0.77916,                 1.1728,                0.83673,                 0.8252,                0.91202,                0.86414,                0.32107,                0.68512,                0.96903,               0.000359,               0.000359,               0.000359
                    218,                0.57932,                0.74821,                 1.1659,                0.71742,                0.89917,                0.87055,                0.80998,                  0.374,                 1.0067,                0.97979,             0.00035487,             0.00035487,             0.00035487
                    219,                0.58006,                0.72305,                  1.163,                0.85656,                0.85986,                0.88439,                0.83561,                0.35567,                0.88095,                0.96745,             0.00035075,             0.00035075,             0.00035075
                    220,                0.57255,                0.71631,                 1.1435,                0.66371,                0.87582,                0.88425,                0.82934,                0.34448,                 0.7474,                0.97072,             0.00034663,             0.00034663,             0.00034663
                    221,                0.55896,                0.67066,                 1.1545,                0.70863,                  0.875,                0.88789,                0.85232,                0.32536,                0.61128,                0.95852,              0.0003425,              0.0003425,              0.0003425
                    222,                0.58473,                0.71874,                 1.1861,                0.86646,                 0.8457,                0.88704,                0.81789,                0.43441,                0.70403,                 1.0066,             0.00033838,             0.00033838,             0.00033838
                    223,                 0.6137,                0.74102,                  1.196,                0.76541,                0.90455,                 0.8745,                0.84874,                0.34082,                0.75933,                0.95969,             0.00033425,             0.00033425,             0.00033425
                    224,                0.61046,                0.69958,                  1.171,                0.76287,                0.92439,                0.89178,                0.85952,                 0.3428,                0.60746,                0.97008,             0.00033013,             0.00033013,             0.00033013
                    225,                0.53719,                0.68628,                 1.1382,                0.72194,                0.89136,                0.88534,                0.85437,                 0.3227,                0.63766,                0.95872,               0.000326,               0.000326,               0.000326
                    226,                0.56239,                0.61787,                 1.1363,                0.70102,                  0.945,                0.87365,                0.82983,                 0.3839,                 0.6258,                0.97161,             0.00032188,             0.00032188,             0.00032188
                    227,                0.57595,                0.68506,                 1.1454,                0.65804,                0.87446,                0.86615,                0.83446,                0.33697,                0.85746,                0.95009,             0.00031775,             0.00031775,             0.00031775
                    228,                0.59673,                0.67508,                 1.1762,                0.68922,                0.79528,                0.86582,                0.81884,                0.33674,                0.94208,                0.95664,             0.00031362,             0.00031362,             0.00031362
                    229,                0.55788,                0.70776,                 1.1516,                0.84158,                0.79894,                0.91408,                0.87799,                0.33562,                0.64311,                0.94921,              0.0003095,              0.0003095,              0.0003095
                    230,                0.59592,                0.66532,                 1.1782,                0.86864,                0.91332,                0.91815,                0.87302,                0.30575,                0.55082,                0.94486,             0.00030538,             0.00030538,             0.00030538
                    231,                0.53648,                0.63877,                 1.1225,                0.81514,                  0.933,                0.89828,                0.85323,                 0.3305,                0.55657,                0.95685,             0.00030125,             0.00030125,             0.00030125
                    232,                0.56267,                 0.6616,                 1.1531,                0.82822,                0.85945,                0.88863,                0.84699,                0.36021,                0.73158,                0.95369,             0.00029713,             0.00029713,             0.00029713
                    233,                0.55412,                0.66015,                 1.1491,                0.85827,                0.82888,                0.88674,                0.85325,                0.31181,                0.60852,                0.93906,               0.000293,               0.000293,               0.000293
                    234,                0.56172,                0.65956,                 1.1355,                 0.6872,                0.93576,                0.87694,                0.84447,                0.30387,                0.64316,                0.93107,             0.00028888,             0.00028888,             0.00028888
                    235,                0.52525,                0.64026,                 1.1209,                0.83439,                 0.8387,                0.86376,                0.82103,                0.32326,                0.66894,                0.93942,             0.00028475,             0.00028475,             0.00028475
                    236,                0.54691,                0.61937,                 1.1403,                 0.7685,                0.90345,                0.89222,                0.85002,                0.32667,                 0.6281,                0.94399,             0.00028063,             0.00028063,             0.00028063
                    237,                0.54941,                0.64698,                 1.1726,                0.78718,                0.82683,                0.89271,                0.84935,                0.33779,                0.69061,                0.95445,              0.0002765,              0.0002765,              0.0002765
                    238,                0.51546,                0.61187,                 1.1145,                0.90642,                0.79138,                0.91572,                0.87473,                0.34736,                0.55016,                0.95971,             0.00027237,             0.00027237,             0.00027237
                    239,                0.53131,                0.61636,                 1.1326,                0.86827,                 0.8809,                0.91944,                0.88281,                0.32336,                0.50293,                0.94557,             0.00026825,             0.00026825,             0.00026825
                    240,                0.54516,                0.70445,                 1.1438,                0.82626,                0.81804,                0.88764,                0.84108,                0.36994,                0.66198,                0.96683,             0.00026413,             0.00026413,             0.00026413
                    241,                0.54669,                 0.6551,                 1.1771,                 0.7554,                0.76957,                0.84006,                0.80485,                0.31464,                0.94775,                0.94233,                0.00026,                0.00026,                0.00026
                    242,                0.50765,                0.63342,                  1.098,                0.64342,                0.83349,                0.81761,                0.78393,                0.34205,                 1.1782,                0.95133,             0.00025587,             0.00025587,             0.00025587
                    243,                0.52766,                0.56613,                 1.1071,                0.71513,                0.86186,                0.87748,                0.85118,                0.31335,                0.76887,                0.94146,             0.00025175,             0.00025175,             0.00025175
                    244,                0.54834,                0.74606,                 1.1654,                0.81738,                    0.9,                0.90607,                0.87634,                0.34436,                0.55381,                0.94813,             0.00024762,             0.00024762,             0.00024762
                    245,                0.57439,                0.62302,                 1.1892,                0.84151,                0.92387,                0.89293,                0.86684,                0.32905,                0.54364,                0.93448,              0.0002435,              0.0002435,              0.0002435
                    246,                0.51986,                0.61883,                 1.1309,                0.87328,                0.84781,                0.89783,                0.87004,                0.31195,                0.53671,                 0.9277,             0.00023938,             0.00023938,             0.00023938
                    247,                0.52005,                0.63723,                 1.1537,                0.81542,                0.85457,                0.87992,                0.84889,                0.27731,                0.64777,                0.92266,             0.00023525,             0.00023525,             0.00023525
                    248,                 0.5238,                0.64106,                 1.1335,                0.81805,                   0.85,                0.87687,                 0.8504,                0.29823,                0.68269,                0.94001,             0.00023112,             0.00023112,             0.00023112
                    249,                0.52064,                0.62705,                 1.1157,                0.78865,                0.87423,                0.90417,                0.86643,                0.32694,                 0.6677,                 0.9499,               0.000227,               0.000227,               0.000227
                    250,                0.55843,                0.64285,                 1.1647,                0.78225,                0.77754,                0.90758,                0.85811,                0.33631,                0.76175,                0.95129,             0.00022288,             0.00022288,             0.00022288
                    251,                0.52039,                 0.5932,                 1.1261,                0.82609,                  0.725,                0.89277,                0.85504,                0.33465,                0.75308,                0.94524,             0.00021875,             0.00021875,             0.00021875
                    252,                0.55038,                 0.6596,                 1.1687,                0.73879,                0.86421,                0.89669,                0.87153,                0.29518,                0.62952,                0.93275,             0.00021462,             0.00021462,             0.00021462
                    253,                0.51522,                0.60065,                 1.1066,                0.88127,                0.78815,                0.89712,                0.85755,                0.32771,                0.60263,                0.94156,              0.0002105,              0.0002105,              0.0002105
                    254,                0.52857,                 0.6473,                 1.1257,                 0.8356,                0.92982,                0.90393,                0.87188,                0.29441,                0.52882,                0.92573,             0.00020637,             0.00020637,             0.00020637
                    255,                0.55271,                0.64743,                 1.1509,                0.86502,                0.80656,                0.86873,                0.85093,                0.27465,                0.68765,                 0.9218,             0.00020225,             0.00020225,             0.00020225
                    256,                0.52718,                 0.5905,                 1.1299,                0.81286,                0.79429,                0.85787,                0.82837,                0.28825,                0.75872,                0.92709,             0.00019813,             0.00019813,             0.00019813
                    257,                0.52606,                0.64837,                 1.1227,                0.86429,                0.83783,                0.88394,                0.85605,                0.29684,                0.54605,                0.93412,               0.000194,               0.000194,               0.000194
                    258,                0.56307,                0.65769,                 1.1244,                0.84624,                0.82634,                0.88835,                0.85059,                0.32453,                0.58989,                0.94343,             0.00018987,             0.00018987,             0.00018987
                    259,                0.50402,                0.58871,                 1.0912,                 0.7889,                 0.9159,                0.89414,                0.86393,                0.30786,                0.60367,                0.94024,             0.00018575,             0.00018575,             0.00018575
                    260,                0.50554,                0.64849,                 1.1057,                0.88932,                0.87047,                0.88575,                0.86683,                0.29376,                0.51525,                0.93837,             0.00018163,             0.00018163,             0.00018163
                    261,                0.56651,                0.65547,                 1.1552,                0.77979,                0.89811,                0.89055,                0.86352,                 0.3179,                0.52903,                0.94013,              0.0001775,              0.0001775,              0.0001775
                    262,                0.52853,                0.61044,                   1.15,                0.87243,                0.82062,                0.87471,                0.85639,                0.30491,                0.55587,                0.93041,             0.00017338,             0.00017338,             0.00017338
                    263,                0.51608,                0.59973,                 1.1315,                0.75042,                0.84103,                0.88206,                0.86325,                0.29215,                0.63635,                0.92457,             0.00016925,             0.00016925,             0.00016925
                    264,                0.54411,                 0.6441,                 1.1151,                0.81188,                0.76287,                0.86827,                 0.8374,                0.31796,                0.62718,                0.93064,             0.00016512,             0.00016512,             0.00016512
                    265,                0.50397,                0.58228,                 1.1206,                0.75879,                0.87975,                0.88641,                0.85988,                0.32064,                0.70773,                0.92954,               0.000161,               0.000161,               0.000161
                    266,                0.52433,                0.59187,                  1.136,                0.77732,                0.82409,                0.86889,                0.83988,                0.30285,                0.91644,                0.92153,             0.00015688,             0.00015688,             0.00015688
                    267,                0.54701,                0.65946,                 1.1694,                0.78746,                0.94712,                0.89617,                0.85652,                0.33221,                0.67545,                0.93868,             0.00015275,             0.00015275,             0.00015275
                    268,                0.51765,                 0.6101,                 1.1256,                0.84772,                 0.9423,                0.90758,                0.87608,                 0.3158,                0.46151,                0.93154,             0.00014862,             0.00014862,             0.00014862
                    269,                0.49611,                0.60684,                 1.1128,                0.89644,                    0.9,                0.90139,                0.87217,                0.31246,                  0.478,                0.92701,              0.0001445,              0.0001445,              0.0001445
                    270,                0.49787,                0.55698,                 1.1147,                0.82544,                0.86993,                0.89926,                0.86561,                0.29931,                0.49904,                0.92707,             0.00014038,             0.00014038,             0.00014038
                    271,                0.52772,                0.59392,                 1.1024,                0.81957,                0.78772,                0.89097,                0.85034,                0.33155,                0.56423,                0.94129,             0.00013625,             0.00013625,             0.00013625
                    272,                0.50131,                0.58007,                 1.0928,                0.77145,                0.81784,                0.88095,                0.85213,                 0.3024,                0.54769,                0.93213,             0.00013212,             0.00013212,             0.00013212
                    273,                0.56473,                0.63781,                 1.1497,                0.78828,                0.88303,                0.89343,                0.85782,                0.30905,                0.51621,                0.93228,               0.000128,               0.000128,               0.000128
                    274,                0.53331,                0.57793,                 1.1304,                0.77987,                0.94092,                0.91328,                0.87082,                0.33374,                0.53741,                0.94479,             0.00012387,             0.00012387,             0.00012387
                    275,                0.52178,                0.58125,                 1.1517,                0.78547,                0.92682,                0.91174,                0.87098,                0.32179,                0.61513,                0.93907,             0.00011975,             0.00011975,             0.00011975
                    276,                0.50196,                0.57221,                 1.1202,                0.91706,                0.82311,                0.90803,                 0.8701,                0.33097,                0.55258,                0.93688,             0.00011563,             0.00011563,             0.00011563
                    277,                0.51304,                0.62378,                 1.1159,                0.91255,                0.87985,                0.91176,                0.88759,                0.30118,                0.47957,                0.92425,              0.0001115,              0.0001115,              0.0001115
                    278,                0.49245,                0.54439,                 1.0956,                0.88877,                0.91658,                0.91126,                0.88854,                0.30209,                0.47514,                0.92407,             0.00010737,             0.00010737,             0.00010737
                    279,                0.50041,                0.54585,                 1.1083,                0.89587,                0.86658,                0.90885,                0.88704,                0.29935,                0.49932,                0.92331,             0.00010325,             0.00010325,             0.00010325
                    280,                0.55149,                0.63275,                 1.1421,                 0.8401,                0.90175,                0.90458,                0.88334,                0.29924,                0.49132,                0.92276,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                0.49487,                0.55729,                 1.1007,                0.86733,                 0.8906,                 0.8962,                0.86631,                0.29033,                0.49551,                0.92552,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                 0.4906,                0.56883,                 1.0934,                0.86019,                0.82379,                0.87673,                0.85482,                0.27694,                0.53052,                0.92014,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                0.51533,                0.59307,                 1.1177,                0.73214,                   0.95,                0.88159,                0.86088,                0.27909,                 0.5231,                0.91893,              8.675e-05,              8.675e-05,              8.675e-05
                    284,                0.50618,                0.59898,                 1.1163,                0.82981,                0.83172,                0.89304,                0.87101,                0.30965,                0.63021,                0.92918,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    285,                0.47516,                0.54022,                 1.0895,                0.85771,                    0.8,                0.89873,                0.88121,                0.30225,                0.56612,                0.92468,               7.85e-05,               7.85e-05,               7.85e-05
                    286,                 0.5063,                0.54511,                 1.1338,                0.88551,                0.79013,                0.89396,                0.87641,                0.29626,                0.50346,                 0.9201,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    287,                0.51992,                0.57883,                 1.1303,                0.84979,                0.86765,                 0.8955,                0.88036,                0.29721,                0.49577,                0.91977,              7.025e-05,              7.025e-05,              7.025e-05
                    288,                0.47892,                0.53313,                 1.0882,                0.81436,                0.90874,                0.89373,                0.87796,                0.28374,                0.50835,                0.91463,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    289,                0.48723,                0.54839,                 1.1115,                0.81838,                0.93825,                0.89729,                0.88534,                0.27613,                0.49464,                0.91071,                6.2e-05,                6.2e-05,                6.2e-05
                    290,                0.51158,                0.56121,                 1.1321,                0.87394,                0.89085,                0.90142,                0.88747,                0.27681,                0.47645,                0.91097,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    291,                0.34476,                0.46169,                0.98466,                0.88518,                 0.8994,                0.91679,                0.89434,                  0.289,                 0.4717,                0.91409,              5.375e-05,              5.375e-05,              5.375e-05
                    292,                0.33724,                0.42863,                0.98098,                0.89639,                0.90026,                0.91817,                 0.8983,                0.29773,                0.48407,                0.91809,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    293,                0.34051,                0.38495,                0.94981,                0.89584,                0.90266,                0.91833,                0.89315,                0.29737,                 0.5164,                0.91721,               4.55e-05,               4.55e-05,               4.55e-05
                    294,                0.34918,                0.42549,                0.99102,                0.89767,                    0.9,                0.92095,                0.89596,                0.29722,                0.53246,                0.91719,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    295,                0.32492,                0.42592,                0.93833,                0.89426,                    0.9,                  0.922,                0.89247,                0.29677,                0.54002,                0.91526,              3.725e-05,              3.725e-05,              3.725e-05
                    296,                0.32891,                0.39794,                0.92785,                0.89085,                    0.9,                0.92153,                0.89111,                 0.2891,                0.52625,                0.91047,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    297,                0.33653,                 0.4127,                0.97048,                0.87329,                0.89654,                0.92039,                0.88996,                 0.2895,                0.53022,                0.90934,                2.9e-05,                2.9e-05,                2.9e-05
                    298,                0.33146,                0.44331,                0.96448,                0.82649,                0.90576,                0.92412,                0.89467,                0.29396,                0.55489,                0.91048,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    299,                0.32113,                0.38479,                0.95095,                0.81608,                 0.9261,                0.91531,                0.88862,                0.30034,                0.57463,                0.91206,              2.075e-05,              2.075e-05,              2.075e-05
                    300,                0.34857,                0.39504,                0.97525,                0.82604,                0.94326,                0.91555,                0.88371,                0.30401,                0.55309,                0.91366,             1.6625e-05,             1.6625e-05,             1.6625e-05
